roi,image,plate,area,meangray,perim,circ,perc.area,AR,round,solidity,red,green,blue
35,DSC_1196_Plate23end.JPG,23,807,35.629,115.64,0.758,0,1.692,0.591,0.918,49.912,50.59,6.395
36,DSC_1196_Plate23end.JPG,23,1331,48.03,180.309,0.514,0,1.659,0.603,0.853,69.266,70.82,3.995
37,DSC_1196_Plate23end.JPG,23,765,29.562,147.924,0.439,0,1.891,0.529,0.854,38.433,39.218,10.978
38,DSC_1196_Plate23end.JPG,23,2280,50.686,218.208,0.602,0,1.954,0.512,0.87,74.194,71.709,6.141
39,DSC_1196_Plate23end.JPG,23,392,52.235,80.083,0.768,0,1.301,0.769,0.898,73.472,72,11.237
40,DSC_1196_Plate23end.JPG,23,222,66.815,104.024,0.258,0,1.234,0.81,0.598,98.932,96.261,5.221
1,DSC_1199_Plate24end.JPG,24,2648,30.683,208.894,0.763,0,1.651,0.606,0.938,41.438,48.321,2.257
2,DSC_1199_Plate24end.JPG,24,2930,32.718,241.38,0.632,0,1.842,0.543,0.877,45.092,48.867,4.18
3,DSC_1199_Plate24end.JPG,24,1307,42.77,145.924,0.771,0,1.574,0.635,0.926,60.706,59.611,7.977
4,DSC_1199_Plate24end.JPG,24,2437,41.498,209.865,0.695,0,2.051,0.488,0.921,58.481,62.871,3.126
5,DSC_1199_Plate24end.JPG,24,445,63.503,99.054,0.57,0,1.609,0.621,0.838,78.443,74.097,37.76
6,DSC_1199_Plate24end.JPG,24,1293,50.503,138.225,0.85,0,1.057,0.946,0.954,72.35,73.913,5.236
7,DSC_1199_Plate24end.JPG,24,1366,54.141,169.137,0.6,0,1.153,0.868,0.892,79.05,77.766,5.602
8,DSC_1199_Plate24end.JPG,24,3614,43.561,282.451,0.569,0,1.588,0.63,0.85,61.927,63.564,5.16
9,DSC_1199_Plate24end.JPG,24,3713,47.491,286.877,0.567,0,1.794,0.558,0.846,67.772,71.438,3.263
10,DSC_1199_Plate24end.JPG,24,1922,49.133,191.137,0.661,0,2.01,0.498,0.904,69.75,73.269,4.374
11,DSC_1199_Plate24end.JPG,24,3928,40.576,266.149,0.697,0,1.618,0.618,0.908,56.236,63,2.512
12,DSC_1199_Plate24end.JPG,24,1913,41.162,183.238,0.716,0,1.349,0.742,0.92,58.449,61.259,3.768
13,DSC_1199_Plate24end.JPG,24,2272,41.388,186.409,0.822,0,1.354,0.739,0.952,57.515,63.189,3.447
14,DSC_1199_Plate24end.JPG,24,308,74.442,80.669,0.595,0,1.142,0.875,0.813,94.685,87.75,40.756
15,DSC_1199_Plate24end.JPG,24,1848,41.139,177.48,0.737,0,1.601,0.625,0.933,58.986,61.012,3.421
16,DSC_1199_Plate24end.JPG,24,5626,38.901,421.931,0.397,0,3.141,0.318,0.806,54.178,59.913,2.619
17,DSC_1199_Plate24end.JPG,24,3899,45.507,363.262,0.371,0,3.687,0.271,0.749,63.442,67.136,5.948
18,DSC_1199_Plate24end.JPG,24,174,64.816,54.184,0.745,0,1.098,0.911,0.877,89.431,84.701,20.184
19,DSC_1199_Plate24end.JPG,24,1885,45.084,174.853,0.775,0,1.606,0.623,0.946,64.498,67.089,3.662
20,DSC_1199_Plate24end.JPG,24,577,35.756,102.083,0.696,0,2.37,0.422,0.94,51.501,49.917,5.839
21,DSC_1199_Plate24end.JPG,24,2637,38.407,206.693,0.776,0,1.623,0.616,0.94,55.911,56.243,3.044
22,DSC_1199_Plate24end.JPG,24,857,54.729,126.468,0.673,0,1.891,0.529,0.891,79.26,75.823,9.068
23,DSC_1199_Plate24end.JPG,24,1513,55.056,186.267,0.548,0,1.227,0.815,0.826,77.57,75.47,12.097
24,DSC_1199_Plate24end.JPG,24,637,48.339,102.225,0.766,0,1.445,0.692,0.925,68.144,64.41,12.421
25,DSC_1199_Plate24end.JPG,24,1462,35.562,162.51,0.696,0,2.006,0.498,0.917,49.7,50.51,6.485
26,DSC_1199_Plate24end.JPG,24,1480,38.974,147.196,0.858,0,1.348,0.742,0.96,54.124,58.868,3.939
27,DSC_1199_Plate24end.JPG,24,1671,36.357,164.167,0.779,0,1.636,0.611,0.934,50.348,54.648,4.087
28,DSC_1199_Plate24end.JPG,24,5636,45.257,595.637,0.2,0,1.262,0.792,0.829,61.95,48.469,26.184
29,DSC_1199_Plate24end.JPG,24,2379,34.383,222.451,0.604,0,1.809,0.553,0.875,47.407,50.597,5.158
